percent_of_population_under_15_(2013_2017),percent_of_population_aged_15_to_64_(2013_2017),percent_of_population_65plus_(2013_2017),percent_of_population_white_(non_hispanic)_(2013_2017),percent_of_populaiton_black_(non_hispanic)_(2013_2017),percent_of_population_hispanic_or_latino_(2013_2017),percent_of_population_asian_(non_hispanic)_(2013_2017),percent_of_population_native_american_alaska_native_(non_hispanic)_(2013_2017),percent_of_population_native_hawaiian_pacific_islander_(2013_2017),percent_of_population_aged_25plus_who_have_at_least_a_high_school_diploma_(2013_2017),percent_of_population_aged_25plus_who_have_a_bachelor's_degree_or_more_(2013_2017),poverty_rate_(2013_2017),median_household_income_(2013_2017),unemployment_rate_(2013_2017),percent_of_residents_with_a_disability_(aged_18_64)_(2013_2017),percent_of_popualtion_employed_in_mining_and_natural_resources_(2013_2017),percent_of_popualtion_employed_in_construction_(2013_2017),percent_of_popualtion_employed_in_trade_transportation_and_utilities_(2013_2017),number_of_substance_use_facilities_(as_of_march_2023),number_of_mental_health_facilities_(as_of_march_2023),mdspercapita,urbanicity,social_resilience_score,economic_risk_score,social_risk_score,economic_resilience_score,prosperity_index_score,delta_death_rate,m_enforce,ad_providers_Physicians,m_providers_Physicians,PDMP_any,PDMP_strestOnly if other state has PDMP laws consistent with or similar to this state,m_disc_specifics_Risks of the use of the drug,mmps-cann_THC,mmps-cpa_Independent third parties,PDMP_regkindPhysician prescribers,PDMP_Medicaid,m_write,PDMP_regawhen_Prior to accessing the PDMP,PDMP_proactNo action specified in the law,PDMP_regkindPhysician assistants,ad_disc_specifics_Risks of the use of the drug,PDMP_regkind_Optometrists,PDMP_agency_Professional licensing authority,PDMP_strest_Must have bilateral memorandum of understanding or data sharing agreement,mmps-label_Product potency,PDMP_leowhenActive investigations,PDMP_regkindNurse Practitioners,diff_std,m_law,PDMP_regkind_Pharmacists,PDMP_drepschSchedule V,PDMP_regkind_Podiatrists,ad_write,adult_law,PDMP_regkind_Dentists,PDMP_mimm,PDMP_agencyDepartment of Health 
0.1808,0.6053,0.2138,0.9424,0.0043,0.0305,0.0001,0.0061,0.0,0.9174,0.2347,0.0877,56142.0,0.0555,0.1114,0.0518,0.0866,0.1439,0.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,14.042534791297909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2019,0.6717,0.1264,0.7933,0.0858,0.067,0.0155,0.0049,0.0015,0.9147,0.3006,0.0991,66046.0,0.0502,0.1365,0.0026,0.0514,0.1284,2.0,2.0,6.35,1.0,3.0,2.0,1.0,4.0,2.0,6.433009726042819,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1906,0.6056,0.2038,0.9413,0.0061,0.0243,0.0035,0.0083,0.0,0.8896,0.1599,0.1495,45790.0,0.0656,0.1766,0.0526,0.0997,0.2612,1.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,10.03383263254358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2122,0.6331,0.1547,0.9319,0.0137,0.0292,0.0035,0.0062,0.0,0.9469,0.247,0.0958,63353.0,0.0426,0.0948,0.0168,0.0782,0.1792,4.0,2.0,6.1,1.0,3.0,1.0,2.0,2.0,2.0,-16.20432535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1947,0.6225,0.1829,0.9389,0.0026,0.0279,0.0026,0.0047,0.0,0.9103,0.1994,0.1158,52171.0,0.0786,0.1563,0.0338,0.035,0.1794,0.0,0.0,0.0,1.0,4.0,3.0,3.0,5.0,3.0,12.949826269277942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2477,0.6198,0.1325,0.899,0.0124,0.0524,0.0079,0.0084,0.0,0.9535,0.32,0.0903,62500.0,0.0433,0.0826,0.0153,0.0725,0.2443,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,5.717372672085819,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1535,0.7669,0.0796,0.7735,0.0625,0.0778,0.0484,0.0034,0.002,0.956,0.4602,0.2168,46609.0,0.0574,0.0778,0.0101,0.0487,0.1566,1.0,1.0,2.67,1.0,3.0,4.0,1.0,5.0,3.0,7.287373896786862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2222,0.6502,0.1276,0.6897,0.0889,0.1389,0.0427,0.0071,0.0003,0.8898,0.3004,0.1505,51157.0,0.0598,0.1029,0.0042,0.0519,0.1828,26.0,6.0,5.71,1.0,3.0,3.0,2.0,4.0,3.0,36.13762374816629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2026,0.6371,0.1603,0.7478,0.0733,0.1171,0.0114,0.0073,0.0004,0.9111,0.2925,0.1447,52088.0,0.0596,0.1282,0.0018,0.0454,0.1564,6.0,3.0,4.48,1.0,2.0,2.0,2.0,3.0,2.0,11.09235531246891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2053,0.6224,0.1722,0.9023,0.0095,0.0524,0.0026,0.0124,0.0,0.9127,0.1943,0.1251,50950.0,0.0596,0.1122,0.018,0.0177,0.1336,1.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,9.871391375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2079,0.6144,0.1777,0.9313,0.003,0.0339,0.002,0.003,0.0,0.9436,0.2373,0.0672,57791.0,0.0466,0.1142,0.0432,0.089,0.105,0.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,3.0,0.3299106151037279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2407,0.6472,0.1121,0.4198,0.2333,0.276,0.0361,0.0045,0.0017,0.781,0.1627,0.2274,40757.0,0.0933,0.134,0.0006,0.043,0.2504,4.0,4.0,3.71,1.0,4.0,3.0,3.0,4.0,4.0,27.463436472934383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1983,0.6431,0.1586,0.9551,0.0152,0.0185,0.0035,0.0,0.0,0.7641,0.1363,0.1698,41166.0,0.0712,0.2001,0.0037,0.0094,0.2464,3.0,1.0,0.0,1.0,5.0,3.0,3.0,4.0,4.0,18.89178626093286,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2277,0.661,0.1113,0.8872,0.0273,0.0397,0.0243,0.0009,0.0,0.9239,0.3106,0.0792,69165.0,0.0531,0.0912,0.0009,0.026,0.3499,6.0,1.0,4.77,1.0,3.0,1.0,1.0,3.0,2.0,26.45033122593552,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1874,0.6383,0.1743,0.8521,0.0717,0.0663,0.0027,0.0,0.0,0.8403,0.1778,0.1703,44232.0,0.0769,0.1337,0.1339,0.0248,0.2092,3.0,2.0,25.0,1.0,4.0,4.0,3.0,4.0,4.0,107.65659106186088,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1743,0.6474,0.1784,0.9341,0.0257,0.0161,0.0032,0.0012,0.0,0.8919,0.1914,0.1898,44140.0,0.0851,0.185,0.0049,0.0605,0.2113,16.0,3.0,57.48,1.0,2.0,3.0,4.0,3.0,3.0,89.62300413,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2009,0.6447,0.1545,0.9774,0.0002,0.0155,0.001,0.0,0.0,0.8317,0.1464,0.2065,35887.0,0.0881,0.1312,0.0,0.0398,0.1476,1.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0,107.24779389008516,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1893,0.6745,0.1362,0.9511,0.0054,0.017,0.0052,0.0014,0.0012,0.8673,0.1419,0.1025,58702.0,0.0674,0.1289,0.0032,0.0557,0.3733,3.0,2.0,0.0,1.0,5.0,1.0,1.0,4.0,3.0,52.84525126104779,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1882,0.6398,0.172,0.9482,0.0065,0.0342,0.0,0.0034,0.0,0.7757,0.1039,0.246,38427.0,0.0541,0.1973,0.0091,0.0275,0.1293,1.0,1.0,7.8,1.0,4.0,4.0,4.0,5.0,4.0,8.837938619677896,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.18,0.6811,0.1389,0.9254,0.0332,0.0183,0.0074,0.0007,0.0003,0.9006,0.3059,0.1487,56772.0,0.0583,0.0967,0.0,0.0,0.2013,4.0,5.0,7.65,1.0,3.0,2.0,1.0,4.0,2.0,-28.22468125,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2448,0.6452,0.11,0.6686,0.1993,0.0731,0.0144,0.0046,0.0029,0.8596,0.1674,0.203,40253.0,0.104,0.1508,0.0054,0.0203,0.1742,6.0,4.0,10.82,1.0,3.0,4.0,4.0,4.0,4.0,40.35931033254406,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1876,0.6481,0.1643,0.9048,0.0521,0.0275,0.006,0.0009,0.0,0.845,0.2047,0.1511,49069.0,0.0689,0.1627,0.0031,0.0413,0.1863,4.0,1.0,30.81,1.0,4.0,2.0,4.0,4.0,3.0,87.64486783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2041,0.635,0.1609,0.8922,0.0463,0.0274,0.0113,0.0011,0.0,0.8835,0.2123,0.1626,46675.0,0.0648,0.1409,0.008,0.0415,0.2067,10.0,6.0,11.14,1.0,3.0,2.0,3.0,3.0,3.0,7.777090645016958,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1577,0.6512,0.191,0.9566,0.0169,0.0125,0.0017,0.0017,0.0,0.7697,0.119,0.2186,41689.0,0.1005,0.2671,0.0,0.0684,0.1268,1.0,1.0,8.27,1.0,5.0,4.0,3.0,5.0,4.0,8.059108380622533,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1795,0.704,0.1165,0.7212,0.1439,0.0684,0.0348,0.002,0.0004,0.8989,0.4144,0.1893,50661.0,0.0642,0.0967,0.0103,0.044,0.1888,23.0,10.0,36.91,1.0,1.0,2.0,1.0,2.0,1.0,26.514308184509773,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2118,0.6673,0.1209,0.9145,0.0041,0.0512,0.0076,0.0,0.0,0.8033,0.0997,0.1356,51180.0,0.0598,0.1565,0.0,0.0132,0.3296,1.0,1.0,0.0,1.0,5.0,4.0,3.0,5.0,4.0,30.643771514761795,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2299,0.6429,0.1272,0.9418,0.0059,0.0255,0.0009,0.0017,0.0,0.8247,0.1235,0.2017,44191.0,0.0625,0.154,0.0,0.022,0.2346,1.0,1.0,8.1,1.0,5.0,2.0,4.0,5.0,4.0,34.596049419753115,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1811,0.6285,0.1904,0.9641,0.0077,0.0103,0.0042,0.0004,0.0,0.8684,0.168,0.1756,46771.0,0.0952,0.1673,0.0063,0.0279,0.1942,2.0,1.0,13.79,1.0,4.0,3.0,3.0,5.0,4.0,122.89072895195496,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2034,0.6342,0.1623,0.9602,0.0078,0.0134,0.0009,0.0,0.0,0.8831,0.1178,0.1713,49375.0,0.0663,0.2032,0.005,0.1045,0.0659,1.0,1.0,11.47,1.0,4.0,3.0,3.0,5.0,4.0,10.202865625927046,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2085,0.6682,0.1233,0.7648,0.1121,0.0547,0.0215,0.0022,0.0037,0.8962,0.2362,0.1425,51541.0,0.076,0.1636,0.0017,0.0248,0.1627,16.0,5.0,21.38,1.0,3.0,2.0,2.0,4.0,3.0,23.369916897241723,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1943,0.6489,0.1568,0.8701,0.0708,0.0224,0.0035,0.0011,0.0,0.8627,0.1743,0.1915,41630.0,0.0637,0.1816,0.0064,0.0405,0.1786,5.0,2.0,6.47,1.0,4.0,4.0,4.0,4.0,4.0,-5.868239574,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1928,0.649,0.1582,0.9185,0.0347,0.0327,0.0,0.0027,0.0007,0.8256,0.1126,0.1726,50412.0,0.0636,0.1553,0.0122,0.028,0.2438,0.0,0.0,0.0,1.0,4.0,4.0,3.0,5.0,4.0,152.6863255010116,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1893,0.6656,0.1451,0.6907,0.2075,0.0481,0.0254,0.0013,0.0004,0.8929,0.3184,0.1601,50099.0,0.0722,0.1282,0.0007,0.0407,0.2217,34.0,29.0,14.22,1.0,2.0,2.0,2.0,3.0,2.0,101.40725524447043,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2063,0.6587,0.135,0.9008,0.0373,0.0301,0.0134,0.0008,0.0004,0.8489,0.2868,0.1872,52748.0,0.0804,0.1524,0.011,0.0796,0.2531,4.0,2.0,9.8,1.0,3.0,2.0,2.0,3.0,2.0,32.98943622,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.204,0.6691,0.127,0.8911,0.0429,0.0294,0.0123,0.0012,0.0004,0.8931,0.2909,0.1357,56568.0,0.0647,0.1298,0.0003,0.0408,0.152,13.0,4.0,14.69,1.0,2.0,2.0,2.0,4.0,2.0,1.7456414771135655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1778,0.6516,0.1706,0.9182,0.0352,0.0314,0.0033,0.0001,0.0,0.8406,0.1074,0.1641,41050.0,0.0766,0.1871,0.0136,0.0683,0.1122,1.0,1.0,0.0,1.0,4.0,2.0,4.0,5.0,4.0,5.542413154896291,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1966,0.6143,0.1891,0.9642,0.0021,0.0131,0.0037,0.0038,0.0,0.8375,0.0923,0.1833,43005.0,0.0744,0.1499,0.1611,0.0382,0.1927,1.0,0.0,0.0,1.0,4.0,3.0,3.0,5.0,4.0,11.602245287324063,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1997,0.6766,0.1236,0.8935,0.0333,0.0385,0.0078,0.0069,0.0,0.865,0.1533,0.1556,50034.0,0.0896,0.1715,0.0293,0.0892,0.1839,1.0,1.0,0.0,1.0,5.0,3.0,2.0,5.0,4.0,-8.912974723,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2074,0.6763,0.1163,0.8862,0.0402,0.0374,0.0122,0.0019,0.0004,0.9278,0.3979,0.0598,86324.0,0.041,0.0842,0.014,0.0618,0.1316,2.0,1.0,14.09,1.0,2.0,1.0,1.0,2.0,1.0,9.344602146119016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1862,0.6671,0.1467,0.9696,0.0078,0.0117,0.0013,0.001,0.0,0.8472,0.1029,0.1482,49766.0,0.0565,0.1821,0.0,0.0,0.1414,1.0,1.0,6.89,1.0,5.0,4.0,3.0,5.0,4.0,32.985361870881206,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2162,0.6767,0.1071,0.872,0.052,0.0429,0.0103,0.0012,0.0,0.8995,0.2842,0.1072,64329.0,0.0533,0.1053,0.0115,0.0208,0.1462,4.0,2.0,13.63,1.0,3.0,2.0,2.0,4.0,3.0,26.27635842790676,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1994,0.6634,0.1371,0.8047,0.0699,0.0885,0.0098,0.0004,0.0,0.858,0.2385,0.1285,61737.0,0.0489,0.1139,0.0105,0.0291,0.1981,4.0,1.0,2.22,1.0,3.0,3.0,2.0,3.0,2.0,19.438814466790063,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1947,0.6822,0.1231,0.9455,0.0155,0.0189,0.0044,0.0006,0.0,0.895,0.1867,0.1011,65700.0,0.0675,0.1243,0.001,0.0627,0.1565,1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,-5.53048981,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1831,0.6037,0.2132,0.8823,0.0878,0.0186,0.0044,0.0,0.0,0.8421,0.1801,0.162,45032.0,0.1011,0.1398,0.0398,0.058,0.1628,0.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,7.507453303672833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1959,0.6444,0.1598,0.9647,0.0,0.0288,0.0001,0.0006,0.0,0.8321,0.1162,0.1799,45935.0,0.1501,0.1508,0.0,0.0243,0.2566,0.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,12.431284191575806,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1879,0.6928,0.1194,0.8033,0.0917,0.0496,0.0324,0.0033,0.0018,0.877,0.2906,0.1921,46929.0,0.0679,0.1367,0.0033,0.0428,0.1876,12.0,4.0,13.22,1.0,3.0,2.0,1.0,3.0,2.0,21.233737809603515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1833,0.6589,0.1578,0.8629,0.047,0.0659,0.0023,0.0005,0.0003,0.8807,0.3187,0.1443,59471.0,0.0429,0.1104,0.1308,0.0307,0.1523,1.0,0.0,7.82,1.0,2.0,1.0,2.0,3.0,2.0,56.55715143357031,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2235,0.6414,0.1351,0.7777,0.179,0.0218,0.001,0.0004,0.0002,0.7547,0.1112,0.2062,39837.0,0.091,0.1737,0.0329,0.0849,0.2309,1.0,3.0,3.21,1.0,4.0,4.0,4.0,4.0,4.0,42.27147920590854,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.2312,0.6659,0.1029,0.6954,0.2178,0.0508,0.009,0.0004,0.0,0.8825,0.266,0.1148,71752.0,0.059,0.1014,0.0042,0.1762,0.2208,2.0,3.0,3.42,1.0,3.0,1.0,1.0,3.0,2.0,68.59967768,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.2122,0.6609,0.1269,0.6808,0.2134,0.0636,0.0159,0.0044,0.0012,0.8816,0.2597,0.1551,51894.0,0.0566,0.1135,0.0311,0.05,0.2195,4.0,2.0,8.82,1.0,4.0,3.0,2.0,4.0,3.0,0.2582059219630501,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
